5c9e6affd867f016f80029c1,MERCER FAMILY FOUNDATION,5c9e6affd867f016f8002ba4,KING'S COLLEGE,Donor,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
5c9e6affd867f016f80029c1,MERCER FAMILY FOUNDATION,5c9e6affd867f016f8002ba5,MANHATTAN INSTITUTE FOR POLICY,Donor,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
5c9e6affd867f016f80029c1,MERCER FAMILY FOUNDATION,5c9e6affd867f016f8002ba6,MEDIA RESEARCH CENTER,Donor,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
5c9e6affd867f016f80029c1,MERCER FAMILY FOUNDATION,5c9e6affd867f016f8002ba7,MOVING PICTURE INSTITUTE,Donor,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
5c9e6affd867f016f80029c1,MERCER FAMILY FOUNDATION,5c9e6affd867f016f8002ba8,NATIONAL YOUTH SCIENCE FUND,Donor,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
5c9e6affd867f016f80029c1,MERCER FAMILY FOUNDATION,5c9e6affd867f016f8002ba9,PATTON FOUNDATION,Donor,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
5c9e6affd867f016f80029c1,MERCER FAMILY FOUNDATION,5c9e6affd867f016f8002baa,REASON FOUNDATION,Donor,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
5c9e6affd867f016f80029c1,MERCER FAMILY FOUNDATION,5c9e6affd867f016f8002bab,RECLAIM NEW YORK,Donor,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
5c9e6affd867f016f80029c1,MERCER FAMILY FOUNDATION,5c9e6affd867f016f80029fe,STATE POLICY NETWORK,Donor,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
5c9e6affd867f016f80029c1,MERCER FAMILY FOUNDATION,5c9e6affd867f016f8002bac,SUCCESS ACADEMY CHARTER,Donor,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
5c9e6affd867f016f80029c1,MERCER FAMILY FOUNDATION,5c9e6affd867f016f8002bad,TEXAS FREEDOM NETWORK,Donor,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
5c9e6affd867f016f80029c1,MERCER FAMILY FOUNDATION,5c9e6affd867f016f8002bae,THE BARRY GOLDWATER INSTITUTE,Donor,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
5c9e6affd867f016f80029c1,MERCER FAMILY FOUNDATION,5c9e6affd867f016f8002baf,THE BECKET FUND,Donor,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
5c9e6affd867f016f80029c1,MERCER FAMILY FOUNDATION,5c9e6affd867f016f8002bb0,THE CALVIN COOLIDGE FOUNDATION,Donor,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
5c9e6affd867f016f80029c1,MERCER FAMILY FOUNDATION,5c9e6affd867f016f8002bb1,THE FEDERALIST SOCIETY,Donor,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
5c9e6affd867f016f80029c1,MERCER FAMILY FOUNDATION,5c9e6affd867f016f8002bb2,THE GEORGE W BUSH FOUNDATION,Donor,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
5c9e6affd867f016f80029c1,MERCER FAMILY FOUNDATION,5c9e6affd867f016f8002bb3,THE HEARTLAND INSTITUTE,Donor,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
5c9e6affd867f016f80029c1,MERCER FAMILY FOUNDATION,5c9e6affd867f016f8002a27,THE HERITAGE FOUNDATION,Donor,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
5c9e6affd867f016f80029c1,MERCER FAMILY FOUNDATION,5c9e6affd867f016f8002bb4,THE LEADERSHIP FOUNDATION,Donor,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
5c9e6affd867f016f80029c1,MERCER FAMILY FOUNDATION,5c9e6affd867f016f8002bb5,THE STONYBROOK FOUNDATION,Donor,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
5c9e6affd867f016f80029c1,MERCER FAMILY FOUNDATION,5c9e6affd867f016f8002bb6,THE WORLD SCIENCE FESTIVAL,Donor,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
5c9e6affd867f016f80029c1,MERCER FAMILY FOUNDATION,5c9e6affd867f016f8002bb7,WILDLIFE CONSERVATION SOCIETY,Donor,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
5c9e6affd867f016f80029c2,MERRILL LYNCH CREDIT CORPORATION,5c9e6affd867f016f8002bb8,MERRILL LYNCH HOME LOANS,DBA,http://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=666635
5c9e6affd867f016f80029c3,METLIFE INC.,5c9e6affd867f016f8002b65,HWA 555 OWNERS LLC,Loaned money,http://www.wsj.com/articles/trump-debts-are-widely-held-on-wall-street-creating-new-potential-conflicts-1483637414
5c9e6affd867f016f80029c4,MGM TELEVISION,5c9e6affd867f016f8002abe,TRUMP PRODUCTIONS LLC,Partners on The Apprentice Seasons 15–,http://bigstory.ap.org/article/e709b274ad92474c8fb9fdb957318dc1/burnett-mgm-silent-why-no-apprentice-tapes-release
5c9e6affd867f016f80029c5,MIDLAND RESOURCES HOLDING INC.,5c9e6affd867f016f8002bb9,ZAPOROZHSTAL,Ownership,http://www.theglobeandmail.com/report-on-business/rob-magazine/the-invisible-man/article18228210/?page=all
5c9e6affd867f016f80029c6,MISS UNIVERSE L.P. LLLP,5c9e6affd867f016f8002bba,TRUMP PAGEANTS LP,NKA/FKA,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
5c9e6affd867f016f80029c7,MLQ BK REO LLC,5c9e6affd867f016f800297c,GOLDMAN SACHS,Subsidiary,http://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=249863894
5c9e6affd867f016f80029c8,MLQ LLC,5c9e6affd867f016f800297c,GOLDMAN SACHS,Subsidiary,https://www.sec.gov/Archives/edgar/data/886982/000119312512085822/d276319dex211.htm
5c9e6affd867f016f80029c9,MNC GROUP,5c9e6affd867f016f8002bbb,MNC BANK,Subsidiary,http://www.prnewswire.com/news-releases/trump-hotel-collection-announces-a-luxury-resort-and-residential-development-in-bali-300130927.html
5c9e6affd867f016f80029c9,MNC GROUP,5c9e6affd867f016f8002bbc,MNC CORPORATION,Subsidiary,http://www.prnewswire.com/news-releases/trump-hotel-collection-announces-a-luxury-resort-and-residential-development-in-bali-300130927.html
5c9e6affd867f016f80029c9,MNC GROUP,5c9e6affd867f016f8002bbd,MNC FINANCIAL SERVICES,Subsidiary,http://www.prnewswire.com/news-releases/trump-hotel-collection-announces-a-luxury-resort-and-residential-development-in-bali-300130927.html
5c9e6affd867f016f80029c9,MNC GROUP,5c9e6affd867f016f8002bbe,MNC LAND,Subsidiary,http://www.prnewswire.com/news-releases/trump-hotel-collection-announces-a-luxury-resort-and-residential-development-in-bali-300130927.html
5c9e6affd867f016f80029c9,MNC GROUP,5c9e6affd867f016f8002bbf,MNC MEDIA,Subsidiary,http://www.prnewswire.com/news-releases/trump-hotel-collection-announces-a-luxury-resort-and-residential-development-in-bali-300130927.html
5c9e6affd867f016f80029ca,MOBILE PAYROLL CONSTRUCTION MANAGER CORP.,5c9e6affd867f016f8002bc0,MOBILE PAYROLL CONSTRUCTION LLC,Ownership,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
5c9e6affd867f016f80029cb,"NATIONALIST CONGRESS PARTY (INDIA),5c9e6affd867f016f8002ab5,TRUMP ORGANIZATION LLC,""close ties"" per Newsweek,http://www.newsweek.com/2016/09/23/donald-trump-foreign-business-deals-national-security-498081.html"
5c9e6affd867f016f80029cc,NATIONWIDE MUTUAL INSURANCE COMPANY,5c9e6affd867f016f8002afb,TRUMP TOWER COMMERCIAL LLC,Owns collateralized debt,Morningstar analysis
5c9e6affd867f016f80029cd,NATIXIS,5c9e6affd867f016f80029af,KUSHNER COMPANIES,Loaned money,http://www.nytimes.com/2017/01/07/us/politics/jared-kushner-trump-business.html
5c9e6affd867f016f80029ce,NEW WORLD PROPERTY MANAGEMENT LIMITED,5c9e6affd867f016f8002bc1,TRUMP/NEW WORLD PROPERTY MANAGEMENT LLC,Ownership,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
5c9e6affd867f016f80029cf,NORTHERN TRUST,5c9e6affd867f016f8002900,40 WALL STREET LLC,Owns collateralized debt,Morningstar analysis
5c9e6affd867f016f80029cf,NORTHERN TRUST,5c9e6affd867f016f8002afb,TRUMP TOWER COMMERCIAL LLC,Owns collateralized debt,Morningstar analysis
5c9e6affd867f016f80029d0,NORTHSTAR ASSET MANAGEMENT GROUP INC.,5c9e6affd867f016f8002931,COLONY NORTHSTAR INC.,Part of tri-merger to form Colony NorthStar,http://colonyinc.com/about#t3-mainbody
5c9e6affd867f016f80029d1,NORTHSTAR REALTY FINANCE,5c9e6affd867f016f8002931,COLONY NORTHSTAR INC.,Part of tri-merger to form Colony NorthStar,http://colonyinc.com/about#t3-mainbody
5c9e6affd867f016f80029d2,NUVEEN INVESTMENTS,5c9e6affd867f016f8002900,40 WALL STREET LLC,Owns collateralized debt,Morningstar analysis
5c9e6affd867f016f80029d3,OAKTREE CAPITAL MANAGEMENT,5c9e6affd867f016f80029af,KUSHNER COMPANIES,Real-estate partner,http://www.debevoise.com/edwardrishty
5c9e6affd867f016f80029d4,OBSERVER MEDIA,5c9e6affd867f016f8002bc2,PUBLIUS GROUP,Bought website,http://www.nytimes.com/2007/03/11/fashion/11jared.html
5c9e6affd867f016f80029d5,OCEAN DEVELOPMENT MEMBER INC.,5c9e6affd867f016f8002bc3,OCEAN DEVELOPMENT SERVICES LLC,Ownership,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
5c9e6affd867f016f80029d6,ONE CENTRAL PARK WEST ASSOCIATES,5c9e6affd867f016f8002b19,ONE CENTRAL PARK WEST PT ASSOCIATES,Ownership,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
5c9e6affd867f016f80029d7,ONE THREE MEDIA,5c9e6affd867f016f80029c0,MARK BURNETT PRODUCTIONS,NKA/FKA,http://www.hearst.com/newsroom/mark-burnett-sets-unscripted-record-six-network-primetime-series-on-air-during-next-12-months
5c9e6affd867f016f80029d8,OPO HOTEL MANAGER LLC,5c9e6affd867f016f8002bc4,DON OPO HOTEL MANAGER LLC,Member,https://assets.documentcloud.org/documents/3000979/Exhibit-G-After-FOIA-APPEAL.pdf
5c9e6affd867f016f80029d8,OPO HOTEL MANAGER LLC,5c9e6affd867f016f8002bc5,ERIC OPO HOTEL MANAGER LLC,Member,https://assets.documentcloud.org/documents/3000979/Exhibit-G-After-FOIA-APPEAL.pdf
5c9e6affd867f016f80029d8,OPO HOTEL MANAGER LLC,5c9e6affd867f016f8002b75,IVANKA OPO HOTEL MANAGER LLC,Member,https://assets.documentcloud.org/documents/3000979/Exhibit-G-After-FOIA-APPEAL.pdf
5c9e6affd867f016f80029d8,OPO HOTEL MANAGER LLC,5c9e6affd867f016f8002bc6,THC DC RESTAURANT HOSPITALITY LLC,Ownership,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
5c9e6affd867f016f80029d9,OPO HOTEL MANAGER MEMBER CORP.,5c9e6affd867f016f80029d8,OPO HOTEL MANAGER LLC,Ownership,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
5c9e6affd867f016f80029da,PANAMA OCEAN CLUB MANAGEMENT MEMBER CORP.,5c9e6affd867f016f8002bc7,PANAMA OCEAN CLUB MANAGEMENT LLC,Ownership,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
5c9e6affd867f016f80029db,PARAMOUNT RPV HOLDINGS MANAGER CORP.,5c9e6affd867f016f8002bc8,PARAMOUNT RPV HOLDINGS LLC,Ownership,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
5c9e6affd867f016f80029dc,PARC CONSULTING INC.,5c9e6affd867f016f80028ff,40 WALL DEVELOPMENT ASSOCIATES LLC,Ownership,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
5c9e6affd867f016f80029dd,PAYDEN & RYGEL,5c9e6affd867f016f8002900,40 WALL STREET LLC,Owns collateralized debt,Morningstar analysis
5c9e6affd867f016f80029de,PERICLES EMERGING MARKET PARTNERS L.P.,5c9e6affd867f016f8002bc9,BLACK SEA CABLE,Bought station,https://www.nytimes.com/2016/08/01/us/paul-manafort-ukraine-donald-trump.html
5c9e6affd867f016f80029de,PERICLES EMERGING MARKET PARTNERS L.P.,5c9e6affd867f016f8002b1d,PERICLES EMERGING MARKET MANAGERS L.P.,Managed company,https://assets.documentcloud.org/documents/2814130/Pericles-Winding-Up-Petition.pdf
5c9e6affd867f016f80029df,PIMCO,5c9e6affd867f016f8002afb,TRUMP TOWER COMMERCIAL LLC,Owns collateralized debt,Morningstar analysis
5c9e6affd867f016f80029e0,PINE HILL DEVELOPMENT MANAGING MEMBER CORP.,5c9e6affd867f016f8002b26,PINE HILL DEVELOPMENT LLC,Ownership,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
5c9e6affd867f016f80029e1,PING AN INSURANCE,5c9e6affd867f016f8002bca,OSCAR INSURANCE CORPORATION,Investor,http://www.nytimes.com/2017/01/07/us/politics/jared-kushner-trump-business.html
5c9e6affd867f016f80029e2,PIONEER INVESTMENTS,5c9e6affd867f016f8002afb,TRUMP TOWER COMMERCIAL LLC,Owns collateralized debt,Morningstar analysis
5c9e6affd867f016f80029e3,PLAZA CONSULTING CORP.,5c9e6affd867f016f8002bcb,THE EAST 61 STREET COMPANY L.P.,Ownership,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
5c9e6affd867f016f80029e4,POKER VENTURE MANAGING MEMBER CORP.,5c9e6affd867f016f8002bcc,POKER VENTURE LLC,Ownership,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
5c9e6affd867f016f80029e5,PRINCETON UNIVERSITY,5c9e6affd867f016f8002a31,THRIVE CAPITAL,Investor,http://www.forbes.com/sites/stevenbertoni/2016/07/18/new-york-vc-thrive-captial-raises-700-million-for-fifth-fund/#6f6296ff27d4
5c9e6affd867f016f80029e6,PRUDENTIAL FINANCIAL,5c9e6affd867f016f8002900,40 WALL STREET LLC,Owns collateralized debt,Morningstar analysis
5c9e6affd867f016f80029e6,PRUDENTIAL FINANCIAL,5c9e6affd867f016f8002afb,TRUMP TOWER COMMERCIAL LLC,Owns collateralized debt,Morningstar analysis
5c9e6affd867f016f80029e7,PUTNAM INVESTMENTS,5c9e6affd867f016f8002afb,TRUMP TOWER COMMERCIAL LLC,Owns collateralized debt,Morningstar analysis
5c9e6affd867f016f80029e8,R.J. REYNOLDS TOBACCO COMPANY,5c9e6affd867f016f8002bcd,REYNOLDS AMERICAN INC.,Subsidiary,http://www.reynoldsamerican.com/About-Us/Who-We-Are/Our-Operating-Companies/default.aspx
5c9e6affd867f016f80029e9,RAMAN,5c9e6affd867f016f8002bce,ISLAMIC REVOLUTION MOSTAZAFAN FOUNDATION,Raman is owned by Islamic Revolution Mostazafan Foundation,http://www.newyorker.com/magazine/2017/03/13/donald-trumps-worst-deal
5c9e6affd867f016f80029ea,"REALCADRE LLC,5c9e6affd867f016f8002bcf,SOROS FUND MANAGEMENT LLC,""Soros Fund Management has quietly been financing the Kushner-backed real estate finance startup Cadre with a substantial credit line"" according to The Real Deal,https://therealdeal.com/2017/01/27/george-soros-is-the-secret-financier-behind-kushner-backed-startup-cadre/"
5c9e6affd867f016f80029eb,"RELATED GROUP OF FLORIDA,5c9e6affd867f016f8002bd0,RUSSIAN-AMERICAN CHAMBER OF COMMERCE IN THE USA,The chamber said it had ""signed formal agreements"" with the Related Group to ""jointly service the Russian clients’ commercial residential and industrial real-estate needs” in an April 2009 newsletter according to the Financial Times,https://www.ft.com/content/ea52a678-9cfb-11e6-8324-be63473ce146"
5c9e6affd867f016f80029ec,"RELATIVITY MEDIA,5c9e6affd867f016f8002b12,ONEWEST BANK FSB,""And disgruntled Relativity investors privately are questioning how a bank Mnuchin once headed – OneWest Bank of Pasadena – was allowed by Relativity to drain $50 million from the studio just weeks prior to the July 30 insolvency filing."",https://variety.com/2015/biz/news/relativity-steve-mnuchin-co-chairman-1201557256/"
5c9e6affd867f016f80029ed,RESTAURANT 40 MEMBER CORP.,5c9e6affd867f016f8002bd1,RESTAURANT 40 LLC,Ownership,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
5c9e6affd867f016f80029ee,RIVERNORTH CAPITAL MANAGMENT,5c9e6affd867f016f8002900,40 WALL STREET LLC,Owns collateralized debt,Morningstar analysis
5c9e6affd867f016f80029ef,ROSNEFT,5c9e6affd867f016f8002bd2,GLENCORE,Ownership,http://www.reuters.com/article/us-russia-rosneft-privatisation-insight-idUSKBN1582OH
5c9e6affd867f016f80029ef,ROSNEFT,5c9e6affd867f016f8002bd3,NEFTEGAZ HOLDING AMERICA LIMITED,Subsidiary,https://rosneft.com/press/releases/item/114473/
5c9e6affd867f016f80029ef,ROSNEFT,5c9e6affd867f016f8002bd4,QATARI INVESTMENT AUTHORITY,Ownership,http://www.reuters.com/article/us-russia-rosneft-privatisation-insight-idUSKBN1582OH
5c9e6affd867f016f80029ef,ROSNEFT,5c9e6affd867f016f8002bd5,RN CARDIUM OIL INC.,Subsidiary,https://rosneft.com/press/releases/item/114473/
5c9e6affd867f016f80029f0,RPV DEVELOPMENT LLC,5c9e6affd867f016f8002aac,TRUMP NATIONAL GOLF CLUB - LOS ANGELES,Ownership,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
5c9e6affd867f016f80029f1,RUSSELL INVESTMENTS,5c9e6affd867f016f8002900,40 WALL STREET LLC,Owns collateralized debt,Morningstar analysis
5c9e6affd867f016f80029f1,RUSSELL INVESTMENTS,5c9e6affd867f016f8002afb,TRUMP TOWER COMMERCIAL LLC,Owns collateralized debt,Morningstar analysis
5c9e6affd867f016f80029f2,SCL GROUP,5c9e6affd867f016f8002bd6,BEHAVIOURAL DYNAMICS INSTITUTE,Affiliate/partner,https://www.bloomberg.com/politics/features/2015-11-12/is-the-republican-party-s-killer-data-app-for-real-
5c9e6affd867f016f80029f2,SCL GROUP,5c9e6affd867f016f8002926,CAMBRIDGE ANALYTICA,Subsidiary,http://www.prnewswire.com/news-releases/cambridge-analytica-congratulates-senator-ted-cruz-on-iowa-caucus-win-300213608.html
5c9e6affd867f016f80029f2,SCL GROUP,5c9e6affd867f016f8002bd7,IOTA GLOBAL,Affiliate/partner,http://www.iota-global.com/contact-us.html
5c9e6affd867f016f80029f3,SCOUT INVESTMENTS,5c9e6affd867f016f8002afb,TRUMP TOWER COMMERCIAL LLC,Owns collateralized debt,Morningstar analysis
5c9e6affd867f016f80029f4,SEI INVESTMENTS COMPANY,5c9e6affd867f016f8002900,40 WALL STREET LLC,Owns collateralized debt,Morningstar analysis
5c9e6affd867f016f80029f4,SEI INVESTMENTS COMPANY,5c9e6affd867f016f8002afb,TRUMP TOWER COMMERCIAL LLC,Owns collateralized debt,Morningstar analysis
5c9e6affd867f016f80029f5,SENTIENT JETS LLC,5c9e6affd867f016f8002bd8,TRUMP JETS LLC,NKA/FKA,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
5c9e6affd867f016f80029f6,SENTIENT JETS MEMBER CORP.,5c9e6affd867f016f8002bd8,TRUMP JETS LLC,Ownership,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
5c9e6affd867f016f80029f7,SENTRY INTERNATIONAL,5c9e6affd867f016f8002b7b,KOCH HEAT TRANSFER COMPANY,Business partners,https://web.archive.org/web/20110610100931/http://www.gtfrepresentacoes.com.br/representacao.html
5c9e6affd867f016f80029f8,SG COWEN SECURITIES CORP.,5c9e6affd867f016f800291b,BANNON & CO.,Acquired,http://variety.com/1998/biz/news/cowan-weds-bannon-1117481033/
5c9e6affd867f016f80029f8,SG COWEN SECURITIES CORP.,5c9e6affd867f016f8002bd9,SOCIÉTÉ GÉNÉRALE,Subsidiary,http://variety.com/1998/biz/news/cowan-weds-bannon-1117481033/
5c9e6affd867f016f80029f9,SLC TURNBERRY LIMITED,5c9e6affd867f016f8002bda,NITTO WORLD CO. LIMITED,Ownership,https://s3-eu-west-1.amazonaws.com/document-api-images-prod/docs/nY7X5zmEnq3scFJx60j-HZ2C341JdVkxyWvdMPpSqiA/application-pdf?AWSAccessKeyId=ASIAJMNLKRCLL4QTAFEA&Expires=1491233293&Signature=WWcKg30HjFKjVFs1oaQP80zMUxM%3D&x-amz-security-token=FQoDYXdzEL3%2F%2F%2F%2F%2F%2F%2F%2F%2F%2FwEaDBOQgI9LFrmW58ZD0yKcA6j00JgdIevaXPogu2EMUqJd8L2K6WiLABis0O7KtQjpHk4VPCsCgNKTgRQ3h%2BPa4rOH4ryRT2YMqjq1vnyCsm0jC6dDhQL8HzpGbWhkh89ZwYwmoh8Clj2kEQsm4MRi7grtdY4jLAp0m12B%2F8hTJl0OCoUMTXb1Pc5y7E62PsCF%2BRIcWzXYYy6IrOvtnyJ6lC4hxXboq2q2fxe9MZVp8RzsQkVNpmSo1c9Lf3fO69sqYtgD3wMtOngIgAs7vqmpoEgOfUWd6GlbKLbXlIf6Gm%2BJjaiCo0CEkLYUTyx1jP7Fn6XmX3Zzow3MfFdN%2BU3Rc1b9VKEgOxaKEadrYt82TBwfjTM7odSn6PT%2FHPVFWyu9Hnwiibq8jqtWPkQPIC6cmobp%2BWfsGr%2B2ks8hcZXJ%2BKllIbvy%2Bk9riPTaRjFhZ5PcdNMoiM3nsWeh2Ehlwz%2FVqyLqZu3dIofm2bOjYjDfmJg27%2FMn0uW9fx4mQ0fK4qOGbeU%2BoTNzt7%2FrMWal98u9nocVHxxGT2%2Fxg50071FxBV6CPgqo5Mo25Dg1tVMoruWIxwU%3D
5c9e6affd867f016f80029f9,SLC TURNBERRY LIMITED,5c9e6affd867f016f8002aca,TRUMP TURNBERRY,DBA,http://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=262845745
5c9e6affd867f016f80029fa,SMC OCEAN LLC,5c9e6affd867f016f8002bdb,TRUMP ON THE OCEAN LLC,Ownership,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
5c9e6affd867f016f80029fb,SOHO 3203,5c9e6affd867f016f800291e,BAYROCK/SAPIR ORGANIZATION LLC,Soho 3203 bought an apartment in Trump SoHo through Bayrock/Sapir according to the Financial Times,https://www.ft.com/content/33285dfa-9231-11e6-8df8-d3778b55a923
5c9e6affd867f016f80029fc,SOHO 3310,5c9e6affd867f016f800291e,BAYROCK/SAPIR ORGANIZATION LLC,Soho 3310 bought an apartment in Trump SoHo through Bayrock/Sapir according to the Financial Times,https://www.ft.com/content/33285dfa-9231-11e6-8df8-d3778b55a923
5c9e6affd867f016f80029fd,SOHO 3311,5c9e6affd867f016f800291e,BAYROCK/SAPIR ORGANIZATION LLC,Soho 3311 bought an apartment in Trump SoHo through Bayrock/Sapir according to the Financial Times,https://www.ft.com/content/33285dfa-9231-11e6-8df8-d3778b55a923
5c9e6affd867f016f80029fe,STATE POLICY NETWORK,5c9e6affd867f016f80029a8,KANSAS POLICY INSTITUTE,Member,https://spn.org/organization/kansas-policy-institute/
5c9e6affd867f016f80029ff,STATE STREET CORPORATION,5c9e6affd867f016f8002900,40 WALL STREET LLC,Owns collateralized debt,Morningstar analysis
5c9e6affd867f016f8002a00,SUNAMERICA,5c9e6affd867f016f8002900,40 WALL STREET LLC,Owns collateralized debt,Morningstar analysis
5c9e6affd867f016f8002a01,T INTERNATIONAL REALTY LLC,5c9e6affd867f016f8002bdc,TRUMP INTERNATIONAL REALTY,DBA,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
5c9e6affd867f016f8002a02,T. ROWE PRICE,5c9e6affd867f016f8002900,40 WALL STREET LLC,Owns collateralized debt,Morningstar analysis
5c9e6affd867f016f8002a03,THC BAKU HOTEL MANAGER SERVICES MEMBER CORP.,5c9e6affd867f016f8002bdd,THC BAKU HOTEL MANAGER SERVICES LLC,Ownership,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
5c9e6affd867f016f8002a04,THC BAKU SERVICES MEMBER CORP.,5c9e6affd867f016f8002bde,THC BAKU SERVICES LLC,Ownership,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
5c9e6affd867f016f8002a05,THC CENTRAL RESERVATIONS MEMBER CORP.,5c9e6affd867f016f8002bdf,THC CENTRAL RESERVATIONS LLC,Ownership,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
5c9e6affd867f016f8002a06,THC CHINA DEVELOPMENT LLC,5c9e6affd867f016f8002be0,TRUMP CHINA DEVELOPMENT LLC,NKA/FKA,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
5c9e6affd867f016f8002a07,THC CHINA DEVELOPMENT MANAGEMENT CORP.,5c9e6affd867f016f8002be1,TRUMP CHINA DEVELOPMENT MANAGEMENT CORP.,NKA/FKA,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
5c9e6affd867f016f8002a08,THC CHINA TECHNICAL SERVICES MANAGER CORP.,5c9e6affd867f016f8002be2,THC CHINA TECHNICAL SERVICES LLC,Ownership,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
5c9e6affd867f016f8002a09,THC DEVELOPMENT BRAZIL MANAGING MEMBER CORP.,5c9e6affd867f016f8002be3,THC BARRA HOTELARIA LTDA,Ownership,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
5c9e6affd867f016f8002a09,THC DEVELOPMENT BRAZIL MANAGING MEMBER CORP.,5c9e6affd867f016f8002be4,THC DEVELOPMENT BRAZIL LLC,Ownership,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
5c9e6affd867f016f8002a0a,THC DUBAI II HOTEL MANAGER MEMBER CORP.,5c9e6affd867f016f8002be5,THC DUBAI II HOTEL MANAGER LLC,Ownership,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
5c9e6affd867f016f8002a0b,THC JEDDAH HOTEL ADVISOR MEMBER CORP.,5c9e6affd867f016f8002be6,THC JEDDAH HOTEL ADVISOR LLC,Ownership,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
5c9e6affd867f016f8002a0c,THC JEDDAH HOTEL MANAGER MEMBER CORP.,5c9e6affd867f016f8002be7,THC JEDDAH HOTEL MANAGER LLC,Ownership,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
