FLIGHTS INC.,NKA/FKA,TRUMP FLIGHTS INC.,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
FLYNN INTEL GROUP INC.,Lobbied for,INOVO BV,http://disclosures.house.gov/ld/ldxmlrelease/2016/4T/300842311.xml
FORTE CAPITAL ADVISORS,Ownership,USTC HOLDINGS LLC,http://www.businesswire.com/news/home/20101217005249/en/Xe-Services-LLC-Acquired-USTC-Holdings-LLC
GALBREATH COLUMBUS CIRCLE DEVELOPMENT ASSOCIATES LP,Ownership,ONE CENTRAL PARK WEST ASSOCIATES,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
GE ASSET MANAGEMENT,Owns collateralized debt,40 WALL STREET LLC,Morningstar analysis
GENIUS PRODUCTS INC.,Genius paid BSA about $1.5 million over 5 years according to the Washington Post,BANNON STRATEGIC ADVISORS INC.,https://www.washingtonpost.com/investigations/how-bannons-multimedia-machine-drove-a-movement-and-paid-him-millions/2017/04/09/203df1ce-197b-11e7-855e-4824bbb5d748_story.html?utm_term=.49b3a547a917
GEPT DELMONICO LLC,Ownership,TRUMP PARK AVENUE LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
GOLDMAN SACHS,Loaned money,1292 AVENUE OF THE AMERICAS A TENANCY-IN-COMMON,http://www.wsj.com/articles/trump-debts-are-widely-held-on-wall-street-creating-new-potential-conflicts-1483637414
GOLDMAN SACHS,Investor,INTERNET GAMING ENTERTAINMENT,https://www.wired.com/2008/11/ff-ige/
GOLDMAN SACHS,Loaned money,KUSHNER COMPANIES,http://www.nytimes.com/2017/01/07/us/politics/jared-kushner-trump-business.html
GOLDMAN SACHS,Investor,REALCADRE LLC,http://www.nytimes.com/2017/01/07/us/politics/jared-kushner-trump-business.html
GOLF PRODUCTIONS MEMBER CORP.,Ownership,GOLF PRODUCTIONS LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
GOLF RECREATION SCOTLAND LIMITED,Ownership,DT CONNECT EUROPE LIMITED,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
GOLF RECREATION SCOTLAND LIMITED,Ownership,TRUMP TURNBERRY,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
GOVERNMENT ACCOUNTABILITY INSTITUTE,Paid for advertising,BREITBART NEWS,https://www.documentcloud.org/documents/3439585-GovernmentAccountabilityInstitute-990-201412.html
GREENBERG TRAURIG LLP,Legal services,KUSHNER COMPANIES,http://www.nydailynews.com/opinion/wayne-barrett-donald-trump-rudy-giuliani-peas-pod-article-1.2776357
GREENBERG TRAURIG LLP,Legal services,THE TRUMP ORGANIZATION INC.,http://www.nydailynews.com/opinion/wayne-barrett-donald-trump-rudy-giuliani-peas-pod-article-1.2776357
GUGGENHEIM PARTNERS,Owns collateralized debt,40 WALL STREET LLC,Morningstar analysis
H. PIXEL INTERNATIONAL,Partnership for distributing Trump Vodka in Israel,DRINKS AMERICAS,http://www.jpost.com/Not-Just-News/Podcast/Exclusive-Some-Trump-Vodka-popular-as-kosher-for-Passover-spirit-may-not-be-kosher-450568
HALL CAPITAL PARTNERS,Investor,THRIVE CAPITAL,http://www.forbes.com/sites/stevenbertoni/2016/07/18/new-york-vc-thrive-captial-raises-700-million-for-fifth-fund/#76362ed627d4
HUDSON WATERFRONT ASSOCIATES I L.P.,Ownership,HWA 555 OWNERS LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
HUDSON WATERFRONT ASSOCIATES III L.P.,Ownership,HWA 1290 III LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
HUDSON WATERFRONT ASSOCIATES IV L.P.,Ownership,HWA 1290 IV LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
HUDSON WATERFRONT ASSOCIATES V L.P.,Ownership,HWA 1290 V LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
HUDSON WATERFRONT CORPORATION,Ownership,HUDSON WATERFRONT ASSOCIATES L.P.,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
HUDSON WATERFRONT I CORPORATION,Ownership,HUDSON WATERFRONT ASSOCIATES I L.P.,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
HUDSON WATERFRONT II CORPORATION,Ownership,HUDSON WATERFRONT ASSOCIATES II L.P.,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
HUDSON WATERFRONT III CORPORATION,Ownership,HUDSON WATERFRONT ASSOCIATES III L.P.,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
HUDSON WATERFRONT IV CORPORATION,Ownership,HUDSON WATERFRONT ASSOCIATES IV L.P.,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
HUDSON WATERFRONT V CORPORATION,Ownership,HUDSON WATERFRONT ASSOCIATES V L.P.,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
HUDSON WESTSIDE ASSOCIATES I L.P.,Ownership,HUDSON WATERFRONT ASSOCIATES I L.P.,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
HUDSON WESTSIDE ASSOCIATES II L.P.,Ownership,HUDSON WATERFRONT ASSOCIATES II L.P.,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
HUDSON WESTSIDE ASSOCIATES III L.P.,Ownership,HUDSON WATERFRONT ASSOCIATES III L.P.,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
HUDSON WESTSIDE ASSOCIATES IV. L.P.,Ownership,HUDSON WATERFRONT ASSOCIATES IV L.P.,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
HUDSON WESTSIDE ASSOCIATES V L.P.,Ownership,HUDSON WATERFRONT ASSOCIATES V L.P.,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
HUDSON WESTSIDE ASSOCIATES L.P.,Ownership,HUDSON WATERFRONT ASSOCIATES L.P.,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
HWA 1290 III LLC,Ownership,1290 AVENUE OF THE AMERICAS A TENANCY-IN-COMMON,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
HWA 1290 IV LLC,Ownership,1290 AVENUE OF THE AMERICAS A TENANCY-IN-COMMON,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
HWA 1290 V LLC,Ownership,1290 AVENUE OF THE AMERICAS A TENANCY-IN-COMMON,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
HYDE PARK LLC,Ownership,TRUMP RUFFIN LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
ILD B.V.,Subsidiary,WANDERS DISTILLERY OF HOLLAND,http://www.marketwired.com/press-release/drinks-americas-expands-trump-super-premium-vodka-to-russia-nasdaq-dkam-789034.htm
INDIAN HILLS HOLDINGS LLC,NKA/FKA,INDIAN HILLS DEVELOPMENT LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
INDITEX,Investor,KUSHNER COMPANIES,http://www.nytimes.com/2017/01/07/us/politics/jared-kushner-trump-business.html
INDITEX,Ownership,ZARA,http://www.nytimes.com/2017/01/07/us/politics/jared-kushner-trump-business.html
INVESCO LTD.,Owns collateralized debt,40 WALL STREET LLC,Morningstar analysis
INVESCO LTD.,Owns collateralized debt,TRUMP TOWER COMMERCIAL LLC,Morningstar analysis
INVESTORS SAVINGS BANK,Mortgage,TRUMP PARK AVENUE LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
ISLAMIC REVOLUTION MOSTAZAFAN FOUNDATION,"According to the United Nations the foundation is a major financial arm of the Revolutionary Guard" per The New Yorker,IRANIAN REVOLUTIONARY GUARD CORPS,http://www.newyorker.com/magazine/2017/03/13/donald-trumps-worst-deal
IT OPERATIONS MANAGING MEMBER CORP,Ownership,IT APPAREL II LLC,https://www.documentcloud.org/documents/3534040-Kushner-Jared.html
IT OPERATIONS MANAGING MEMBER CORP,Ownership,IT BABY HOME LLC,https://www.documentcloud.org/documents/3534040-Kushner-Jared.html
IT OPERATIONS MANAGING MEMBER CORP,Ownership,IT EYEWEAR LLC,https://www.documentcloud.org/documents/3534040-Kushner-Jared.html
IT OPERATIONS MANAGING MEMBER CORP,Ownership,IT FASHION JEWELRY LLC,https://www.documentcloud.org/documents/3534040-Kushner-Jared.html
IT OPERATIONS MANAGING MEMBER CORP,Ownership,IT FRAGRANCE LLC,https://www.documentcloud.org/documents/3534040-Kushner-Jared.html
IT OPERATIONS MANAGING MEMBER CORP,Ownership,IT HANDBAGS LLC,https://www.documentcloud.org/documents/3534040-Kushner-Jared.html
IT OPERATIONS MANAGING MEMBER CORP,Ownership,IT HOME MARKS LLC,https://www.documentcloud.org/documents/3534040-Kushner-Jared.html
IT OPERATIONS MANAGING MEMBER CORP,Ownership,IVANKA TRUMP MARKS II LLC,https://www.documentcloud.org/documents/3534040-Kushner-Jared.html
IT OPERATIONS MANAGING MEMBER CORP,Ownership,IVANKA TRUMP MARKS JEWELRY LLC,https://www.documentcloud.org/documents/3534040-Kushner-Jared.html
IT OPERATIONS MANAGING MEMBER CORP,Ownership,IVANKA TRUMP MARKS LLC,https://www.documentcloud.org/documents/3534040-Kushner-Jared.html
IVANKA M. TRUMP BUSINESS TRUST,Ownership,IT OPERATIONS MANAGING MEMBER CORP,https://www.documentcloud.org/documents/3534040-Kushner-Jared.html
IVANKA TRUMP REVOCABLE TRUST DATED AUGUST 13 2010,Ownership,IVANKA OPO HOTEL MANAGER LLC,https://assets.documentcloud.org/documents/3000979/Exhibit-G-After-FOIA-APPEAL.pdf
IVANKA TRUMP REVOCABLE TRUST DATED AUGUST 13 2010,Ownership,IVANKA OPO LLC,https://assets.documentcloud.org/documents/3000979/Exhibit-G-After-FOIA-APPEAL.pdf
JACKSON NATIONAL LIFE,Owns collateralized debt,40 WALL STREET LLC,Morningstar analysis
JANUS CAPITAL GROUP,Owns collateralized debt,40 WALL STREET LLC,Morningstar analysis
JOHN HANCOCK FINANCIAL,Owns collateralized debt,40 WALL STREET LLC,Morningstar analysis
JPMORGAN CHASE,Owns collateralized debt,40 WALL STREET LLC,Morningstar analysis
JUDICIAL WATCH,Judicial Watch "paid Bannon’s Victory Film Project $382143" per the Washington Post,VICTORY FILM PROJECT LLC,https://www.washingtonpost.com/investigations/how-bannons-multimedia-machine-drove-a-movement-and-paid-him-millions/2017/04/09/203df1ce-197b-11e7-855e-4824bbb5d748_story.html?utm_term=.49b3a547a917
JUPITER GOLF CLUB LLC,DBA,TRUMP NATIONAL GOLF CLUB - JUPITER,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
JUPITER GOLF CLUB MANAGING MEMBER CORP.,Ownership,TRUMP NATIONAL GOLF CLUB - JUPITER,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
KANSAS POLICY INSTITUTE,NKA/FKA,FLINT HILLS PUBLIC POLICY INSTITUTE,https://www.washingtonpost.com/politics/pompeo-draws-liberal-groups-ire/2011/03/10/ABogK33_story.html?utm_term=.c8928edab01f
KEYSTONE GROUP L.P.,NKA/FKA,ROBERT M. BASS GROUP,http://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=975808
KGK GROUP,Subsidiary,KGK JEWELRY LLC,http://www.kgkgroup.com/jewellery-operations-oem-oed/
KGK JEWELRY LLC,Former supplier that then sued the company,MADISON AVENUE DIAMONDS,http://www.nytimes.com/2016/12/04/us/politics/trump-family-ivanka-donald-jr.html
KHATAM AL-ANBIA,Khatam Al-Anbia has subcontracted Azarpassillo "on two major infrastructure projects" per The New Yorker,AZARPASSILLO,http://www.newyorker.com/magazine/2017/03/13/donald-trumps-worst-deal
KOCH INDUSTRIES INC.,Subsidiary,KOCH HEAT TRANSFER COMPANY,http://www.kochheattransfer.com/company/aboutus
KOCH INDUSTRIES INC.,Ownership,KOCH VENTURE CAPITAL,https://web.archive.org/web/20140516023111/http://www.bizjournals.com/wichita/stories/1998/12/14/story3.html
KOCH VENTURE CAPITAL,Investor,THAYER AEROSPACE CONSOLIDATED INC.,https://web.archive.org/web/20140516023111/http://www.bizjournals.com/wichita/stories/1998/12/14/story3.html
KUSHNER COMPANIES,Bought building,AFRICA-ISRAEL INVESTMENTS,https://www.nytimes.com/2017/01/07/us/politics/jared-kushner-trump-business.html
KUSHNER COMPANIES,Sold buildings,AMERICAN INTERNATIONAL GROUP INC.,http://www.nj.com/business/index.ssf/2011/07/aig_sells_nj_apartment_propert.html
KUSHNER COMPANIES,Business partners,GAIA INVESTMENT CORP.,https://www.bloomberg.com/news/articles/2017-04-26/kushners-are-partners-with-one-of-israel-s-wealthiest-families
KUSHNER COMPANIES,"Kushner-affiliated corporate entity" per New York Magazine,JK2 WESTMINSTER LLC,http://nymag.com/daily/intelligencer/2017/01/jared-kushner-trump-administration-power.html
KUSHNER COMPANIES,Real-estate partner,KABR GROUP,http://www.nj.com/hudson/index.ssf/2015/01/kushner_scoops_up_journal_square_property_for_27m.html
KUSHNER COMPANIES,Ownership,KUSHNER VILLAGE 325 EAST 10TH LLC,https://appext20.dos.ny.gov/corp_public/CORPSEARCH.ENTITY_INFORMATION?p_token=B002A5ECE5365035015A7C9FD20292C6DDB7B568455ABFE6DAAB32D36F9D98BC3100565BE16C31DD18DEDE4F060EABB3&p_nameid=E561E830DDAAE70F&p_corpid=31D8813231185F50&p_captcha=11188&p_captcha_check=C3952C5B49259598&p_entity_name=Kushner&p_name_type=A&p_search_type=BEGINS&p_srch_results_page=0
KUSHNER COMPANIES,Ownership,KUSHNER VILLAGE 329 EAST 9TH LLC,https://appext20.dos.ny.gov/corp_public/CORPSEARCH.ENTITY_INFORMATION?p_token=B002A5ECE5365035015A7C9FD20292C6DDB7B568455ABFE6DAAB32D36F9D98BC3100565BE16C31DD18DEDE4F060EABB3&p_nameid=26F3BBD67995866E&p_corpid=252D7A7A7A5661C2&p_captcha=11188&p_captcha_check=C3952C5B49259598&p_entity_name=Kushner&p_name_type=A&p_search_type=BEGINS&p_srch_results_page=0
KUSHNER COMPANIES,Bought building,LINCOLN PROPERTY CO.,http://nypost.com/2008/03/04/no-broadway-opening/
KUSHNER COMPANIES,Sold buildings,MORGAN PROPERTIES,https://www.blankrome.com/index.cfm?contentID=43&itemID=151
KUSHNER COMPANIES,Business partners,STONEHAGE FLEMING,https://www.bloomberg.com/news/articles/2017-04-26/kushners-are-partners-with-one-of-israel-s-wealthiest-families
KUSHNER COMPANIES,Provided financing,TARRAGON CORP.,http://archive.northjersey.com/news/troubled-developer-tarragon-to-get-funds-from-kushner-affiliate-1.1241688
KUSHNER COMPANIES,Bought building,TISHMAN SPEYER PROPERTIES,http://nymag.com/realestate/features/53797/index5.html
KUSHNER COMPANIES,Ownership,WESTMINSTER CITY LIVING,http://kushner.com/about/
KUSHNER COMPANIES,Ownership,WESTMINSTER MANAGEMENT,http://kushner.com/about/
KUSHNER COMPANIES,Ownership,WESTMINSTER RESIDENTIAL ACQUISITION LLC,http://kushner.com/about/
KUSHNER PROPERTIES,Real-estate partner,INVESCO,http://www.forbes.com/sites/chasewithorn/2016/12/08/trump-and-his-commerce-secretary-wilbur-ross-a-look-at-25-years-of-connections/#1f6e771b362c
KUSHNER PROPERTIES,DBA,KUSHNER COMPANIES,https://bizstanding.com/profile/kushner+companies+inc-184445362
LADDER CAPITAL FINANCE LLC,Mortgage,TRUMP PLAZA LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
LADDER CAPITAL FINANCE LLC,Mortgage,TRUMP TOWER COMMERCIAL LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html | http://www.wsj.com/articles/trump-debts-are-widely-held-on-wall-street-creating-new-potential-conflicts-1483637414
LADDER CAPITAL I FINANCE LLC,Loan,40 WALL STREET LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html | http://www.wsj.com/articles/trump-debts-are-widely-held-on-wall-street-creating-new-potential-conflicts-1483637414
LEAVE.EU,Cambridge Analytica helped Leave in the Brexit vote per the Guardian,CAMBRIDGE ANALYTICA,https://www.theguardian.com/politics/2017/feb/26/us-billionaire-mercer-helped-back-brexit
LFB ACQUISITION LLC,Ownership,TRUMP NATIONAL GOLF CLUB - BEDMINSTER,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
LFB ACQUISITION MEMBER CORP.,Ownership,LFB ACQUISITION LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
LIGHTWORKERS MEDIA,Subsidiary,UNITED ARTISTS MEDIA GROUP,http://variety.com/2015/tv/news/mark-burnett-named-president-of-mgm-television-1201661210/
LOCORR FUNDS,Owns collateralized debt,40 WALL STREET LLC,Morningstar analysis
LSH BARRA,Partners on Trump Hotel Rio de Janeiro,TRUMP HOTEL COLLECTION,http://www.nytimes.com/2016/11/26/us/politics/donald-trump-international-business.html | http://www.trump.com/getmedia/c2b1d224-5191-4128-bef8-f57be251c116/THCRIO/
MACE,Mace oversaw conversion of Trump Tower Baku from a tower to a hotel,BAKU XXI CENTURY,http://www.newyorker.com/magazine/2017/03/13/donald-trumps-worst-deal
MACQUARIE GROUP,Member,DELAWARE MANAGEMENT HOLDINGS INC.,https://www.delawareinvestments.com/
MADISON AVENUE DIAMONDS,Operator,IVANKA TRUMP FINE JEWELRY,http://www.nytimes.com/2016/12/04/us/politics/trump-family-ivanka-donald-jr.html
MAKE AMERICA NUMBER 1 PAC,Legal and compliance services,BRACEWELL & GIULIANI LLP,http://www.thedailybeast.com/articles/2016/11/05/donald-trump-s-billionaire-backed-super-pac-also-paying-rudy-giuliani-s-law-firms.html
MAKE AMERICA NUMBER 1 PAC,The super PAC paid $950090 to Glittering Steel for campaign ads,GLITTERING STEEL LLC,http://www.salon.com/2016/11/16/steve-bannon-reported-to-the-fbi-for-allegedly-violating-campaign-finance-laws/
MAKE AMERICA NUMBER 1 PAC,Legal and compliance services,GREENBERG TRAURIG LLP,http://www.thedailybeast.com/articles/2016/11/05/donald-trump-s-billionaire-backed-super-pac-also-paying-rudy-giuliani-s-law-firms.html
MANHATTAN PARTNERS,Ownership,USTC HOLDINGS LLC,http://www.businesswire.com/news/home/20101217005249/en/Xe-Services-LLC-Acquired-USTC-Holdings-LLC
MAR-A-LAGO CLUB INC,Ownership,MALC INC.,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
MAR-A-LAGO CLUB INC,Ownership,MAR-A-LAGO CLUB LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
MARK BURNETT PRODUCTIONS,Partners on The Apprentice Seasons 1–13,TRUMP PRODUCTIONS LLC,http://www.politico.com/magazine/story/2016/10/donald-trump-mark-burnett-the-apprentice-2016-214349
MERCER FAMILY FOUNDATION,Donor,AMERICAN ASSOCIATION FOR AEROSOL RESEARCH,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,AMERICAN MUSEUM OF NATURAL HISTORY,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,BERKELEY EARTH,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,CATO INSTITUTE,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,CENTER FOR DEFENSE OF FREE ENTERPRISE,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,CHERISH FREEDOM FOUNDATION,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,CITIZENS UNITED FOUNDATION,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,CLASSROOM INC.,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,COMMUNITY FOUNDATION OF HUDSON VALLEY,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,COUNCIL FOR NATIONAL POLICY,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,EMPIRE CENTER FOR PUBLIC POLICY,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,ENCOUNTER FOR CULTURE AND EDUCATION,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,FOUNDATION FOR CULTURAL REVIEW/THE NEW CRITERION,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,GATESTONE INSTITUTE,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,GOVERNMENT ACCOUNTABILITY INSTITUTE,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,HISTORICAL ROYAL PLACES,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,ILLINOIS POLICY INSTITUTE,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,JOB CREATORS ALLIANCE,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,JOHN HANCOCK COMMITTEE FOR THE STATES,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,KING'S COLLEGE,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,MANHATTAN INSTITUTE FOR POLICY,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,MEDIA RESEARCH CENTER,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,MOVING PICTURE INSTITUTE,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,NATIONAL YOUTH SCIENCE FUND,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,PATTON FOUNDATION,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,REASON FOUNDATION,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,RECLAIM NEW YORK,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,STATE POLICY NETWORK,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,SUCCESS ACADEMY CHARTER,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,TEXAS FREEDOM NETWORK,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,THE BARRY GOLDWATER INSTITUTE,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,THE BECKET FUND,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,THE CALVIN COOLIDGE FOUNDATION,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,THE FEDERALIST SOCIETY,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,THE GEORGE W BUSH FOUNDATION,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,THE HEARTLAND INSTITUTE,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,THE HERITAGE FOUNDATION,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,THE LEADERSHIP FOUNDATION,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,THE STONYBROOK FOUNDATION,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,THE WORLD SCIENCE FESTIVAL,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERCER FAMILY FOUNDATION,Donor,WILDLIFE CONSERVATION SOCIETY,https://www.documentcloud.org/documents/3456462-Mercer-Family-Foundation-20-1982204-990PF-201412.html
MERRILL LYNCH CREDIT CORPORATION,DBA,MERRILL LYNCH HOME LOANS,http://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=666635
METLIFE INC.,Loaned money,HWA 555 OWNERS LLC,http://www.wsj.com/articles/trump-debts-are-widely-held-on-wall-street-creating-new-potential-conflicts-1483637414
MGM TELEVISION,Partners on The Apprentice Seasons 15–,TRUMP PRODUCTIONS LLC,http://bigstory.ap.org/article/e709b274ad92474c8fb9fdb957318dc1/burnett-mgm-silent-why-no-apprentice-tapes-release
MIDLAND RESOURCES HOLDING INC.,Ownership,ZAPOROZHSTAL,http://www.theglobeandmail.com/report-on-business/rob-magazine/the-invisible-man/article18228210/?page=all
MISS UNIVERSE L.P. LLLP,NKA/FKA,TRUMP PAGEANTS LP,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
MLQ BK REO LLC,Subsidiary,GOLDMAN SACHS,http://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=249863894
MLQ LLC,Subsidiary,GOLDMAN SACHS,https://www.sec.gov/Archives/edgar/data/886982/000119312512085822/d276319dex211.htm
MNC GROUP,Subsidiary,MNC BANK,http://www.prnewswire.com/news-releases/trump-hotel-collection-announces-a-luxury-resort-and-residential-development-in-bali-300130927.html
MNC GROUP,Subsidiary,MNC CORPORATION,http://www.prnewswire.com/news-releases/trump-hotel-collection-announces-a-luxury-resort-and-residential-development-in-bali-300130927.html
MNC GROUP,Subsidiary,MNC FINANCIAL SERVICES,http://www.prnewswire.com/news-releases/trump-hotel-collection-announces-a-luxury-resort-and-residential-development-in-bali-300130927.html
